"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"18065","GPC3","CD81",0.00915032679738562,"VECs",0.301724137931034,"SMCs","other"
"35836","THBS1","ITGA6",0.113725490196078,"VECs",0.0242024202420242,"T cells","other"
"10305","COL6A3","ITGA1",0.0055005500550055,"T cells",0.5,"SMCs","other"
"15471","FN1","ITGA2B",1.25,"SMCs",0.0022002200220022,"T cells","other"
"30637","PTGS2","ALOX5",0.149019607843137,"VECs",0.0183908045977011,"NK cells","other"
"34793","SORBS1","INSR",0.0112676056338028,"Fibroblasts",0.243137254901961,"VECs","other"
"30968","PTN","SDC3",0.0676056338028169,"Fibroblasts",0.0405228758169935,"VECs","other"
"3334","TGFB1","CD109",0.324137931034483,"NK cells",0.00845070422535211,"Fibroblasts","growth factor"
"109010","ALOX5AP","ALOX5",0.105882352941176,"VECs",0.0258620689655172,"SMCs","other"
"10728","CSF2","CSF2RB",0.0308030803080308,"T cells",0.0888888888888889,"VECs","other"
"26369","NCAM1","FGFR1",0.00845070422535211,"Fibroblasts",0.323943661971831,"Fibroblasts","other"
"30235","PSAP","CELSR1",0.317241379310345,"NK cells",0.00862068965517241,"SMCs","other"
"40147","HLA-DRB1","CD4",0.396551724137931,"SMCs",0.00689655172413793,"NK cells","other"
"201010","APOE","SORL1",0.105747126436782,"NK cells",0.0258620689655172,"SMCs","other"
"36308","TIMP3","KDR",0.0229885057471264,"NK cells",0.118954248366013,"VECs","other"
"16929","GNAI2","ADCY7",0.138613861386139,"T cells",0.0197183098591549,"Fibroblasts","other"
"17029","GNAI2","ADRA2A",0.138613861386139,"T cells",0.0197183098591549,"Fibroblasts","other"
"18291","GZMB","PGRMC1",0.0507042253521127,"Fibroblasts",0.0539053905390539,"T cells","other"
"5846","CALM1","PDE1B",1.24137931034483,"SMCs",0.0022002200220022,"T cells","other"
"16021","FST","BMPR2",0.137931034482759,"SMCs",0.0198019801980198,"T cells","other"
"23571","LAMC1","ITGAV",0.275862068965517,"SMCs",0.0099009900990099,"T cells","other"
"3376","TGFB1","ENG",0.225522552255226,"T cells",0.0121012101210121,"T cells","growth factor"
"32679","SELPLG","ITGB2",0.0968096809680968,"T cells",0.028169014084507,"Fibroblasts","other"
"6057","CALM2","ABCA1",1.18620689655172,"NK cells",0.00229885057471264,"NK cells","other"
"6332","CALM2","KCNQ5",1.18620689655172,"NK cells",0.00229885057471264,"NK cells","other"
"6382","CALM2","PDE1A",1.18620689655172,"NK cells",0.00229885057471264,"NK cells","other"
"6407","CALM2","PDE1B",1.18620689655172,"NK cells",0.00229885057471264,"NK cells","other"
"19916","HSP90B1","LRP1",0.825352112676056,"Fibroblasts",0.0033003300330033,"T cells","other"
"16008","FST","BMPR2",0.00459770114942529,"NK cells",0.592156862745098,"VECs","other"
"10120","COL5A3","SDC3",0.0450704225352113,"Fibroblasts",0.0603448275862069,"SMCs","other"
"3767","TGFB3","TGFBR1",0.0788732394366197,"Fibroblasts",0.0344827586206897,"NK cells","growth factor"
"29142","PLAU","IGF2R",0.0394366197183099,"Fibroblasts",0.0689655172413793,"NK cells","other"
"29195","PLAU","ITGA5",0.0394366197183099,"Fibroblasts",0.0689655172413793,"SMCs","other"
"199211","CCL5","CXCR3",0.0788732394366197,"Fibroblasts",0.0344827586206897,"NK cells","cytokine"
"42282","IL1B","ADRB2",0.0231023102310231,"T cells",0.117647058823529,"VECs","cytokine"
"8358","COL18A1","ITGA5",0.00919540229885057,"NK cells",0.295424836601307,"VECs","other"
"40127","HLA-DRB1","CD4",0.393839383938394,"T cells",0.00689655172413793,"NK cells","other"
"38573","VTN","PLAUR",0.00862068965517241,"SMCs",0.315032679738562,"VECs","other"
"28878","PF4","THBD",0.0022002200220022,"T cells",1.23398692810458,"VECs","other"
"17819","GNAS","ADCY9",0.48169014084507,"Fibroblasts",0.00563380281690141,"Fibroblasts","other"
"17919","GNAS","PTGDR",0.48169014084507,"Fibroblasts",0.00563380281690141,"Fibroblasts","other"
"17994","GNAS","VIPR1",0.48169014084507,"Fibroblasts",0.00563380281690141,"Fibroblasts","other"
"33269","SEMA4A","PLXND1",0.107042253521127,"Fibroblasts",0.0253521126760563,"Fibroblasts","other"
"8517","COL1A1","DDR1",1.18028169014085,"Fibroblasts",0.00229885057471264,"NK cells","other"
"8617","COL1A1","ITGA11",1.18028169014085,"Fibroblasts",0.00229885057471264,"NK cells","other"
"151100","ADAM12","ITGB1",0.0088008800880088,"T cells",0.308030803080308,"T cells","other"
"32733","SELPLG","SELL",0.188505747126437,"NK cells",0.0143790849673203,"VECs","other"
"2193","HBEGF","ERBB2",0.129577464788732,"Fibroblasts",0.0209150326797386,"VECs","growth factor"
"239210","ARF1","PLD2",0.588732394366197,"Fibroblasts",0.00459770114942529,"NK cells","other"
"11744","DLL1","NOTCH2",0.0309859154929577,"Fibroblasts",0.0873239436619718,"Fibroblasts","other"
"18119","GPI","AMFR",0.0873239436619718,"Fibroblasts",0.0309859154929577,"Fibroblasts","other"
"33866","SERPINE1","ITGAV",0.273239436619718,"Fibroblasts",0.0099009900990099,"T cells","other"
"3773","TGFB3","TGFBR1",0.129310344827586,"SMCs",0.0209150326797386,"VECs","growth factor"
"4040","VEGFA","NRP1",0.0522875816993464,"VECs",0.0517241379310345,"SMCs","growth factor"
"4065","VEGFA","NRP2",0.0522875816993464,"VECs",0.0517241379310345,"SMCs","growth factor"
"13815","EFNB2","PECAM1",0.313725490196078,"VECs",0.00862068965517241,"SMCs","other"
"51231","IL6","F3",0.103448275862069,"SMCs",0.0261437908496732,"VECs","cytokine"
"32521","SCGB3A1","MARCO",0.129310344827586,"SMCs",0.0209020902090209,"T cells","other"
"34971","SPON2","ITGAM",0.491379310344828,"SMCs",0.0055005500550055,"T cells","other"
"31369","RGMA","BMPR2",0.028169014084507,"Fibroblasts",0.0957746478873239,"Fibroblasts","other"
"20256","ICAM1","CAV1",0.0942528735632184,"NK cells",0.0286028602860286,"T cells","other"
"12424","EDN1","EDNRB",0.0258620689655172,"SMCs",0.104225352112676,"Fibroblasts","other"
"37895","VCAM1","ITGB2",0.104225352112676,"Fibroblasts",0.0258620689655172,"SMCs","other"
"15343","FN1","CD79A",2.06197183098592,"Fibroblasts",0.00130718954248366,"VECs","other"
"15693","FN1","ITGB3",2.06197183098592,"Fibroblasts",0.00130718954248366,"VECs","other"
"15743","FN1","ITGB7",2.06197183098592,"Fibroblasts",0.00130718954248366,"VECs","other"
"15768","FN1","ITGB8",2.06197183098592,"Fibroblasts",0.00130718954248366,"VECs","other"
"37782","VCAM1","ITGA4",0.0137931034482759,"NK cells",0.195402298850575,"NK cells","other"
"4188","VEGFB","NRP1",0.0117647058823529,"VECs",0.228758169934641,"VECs","growth factor"
"185210","APOE","LDLR",0.0836083608360836,"T cells",0.032183908045977,"NK cells","other"
"35016","SPP1","CD44",0.0028169014084507,"Fibroblasts",0.954895489548955,"T cells","other"
"30311","PSAP","LRP1",0.81437908496732,"VECs",0.0033003300330033,"T cells","other"
"8987","COL1A2","ITGB1",0.00784313725490196,"VECs",0.342528735632184,"NK cells","other"
"32331","S100A8","TLR4",0.406896551724138,"NK cells",0.0066006600660066,"T cells","other"
"2623","NGF","SORT1",0.0603448275862069,"SMCs",0.0444444444444444,"VECs","growth factor"
"24265","LPL","CD44",0.0183006535947712,"VECs",0.146551724137931,"SMCs","other"
"350211","IL13","IL2RG",0.0055005500550055,"T cells",0.48735632183908,"NK cells","cytokine"
"28129","NUCB2","ERAP1",0.105610561056106,"T cells",0.0253521126760563,"Fibroblasts","other"
"24129","LIN7C","ABCA1",0.0352035203520352,"T cells",0.076056338028169,"Fibroblasts","other"
"1000","FGF18","FGFR1",0.0172413793103448,"SMCs",0.155172413793103,"SMCs","growth factor"
"3522","TGFB1","TGFBR1",0.0775862068965517,"SMCs",0.0344827586206897,"NK cells","growth factor"
"4200","VEGFB","NRP1",0.0517241379310345,"SMCs",0.0517241379310345,"SMCs","growth factor"
"17172","GNAI2","CCR5",0.232758620689655,"SMCs",0.0114942528735632,"NK cells","other"
"17597","GNAI2","S1PR3",0.232758620689655,"SMCs",0.0114942528735632,"NK cells","other"
"25635","MFGE8","ITGAV",0.0206896551724138,"NK cells",0.129310344827586,"SMCs","other"
"32950","SEMA3B","NRP1",0.0517241379310345,"SMCs",0.0517241379310345,"SMCs","other"
"32975","SEMA3B","NRP2",0.0517241379310345,"SMCs",0.0517241379310345,"SMCs","other"
"269711","CXCL12","CXCR3",0.0775862068965517,"SMCs",0.0344827586206897,"NK cells","cytokine"
"43252","IL1B","IL1RAP",0.155172413793103,"SMCs",0.0172413793103448,"SMCs","cytokine"
"24120","LIF","LIFR",0.0619718309859155,"Fibroblasts",0.0431034482758621,"SMCs","other"
"24124","LIF","LIFR",0.0862068965517241,"SMCs",0.0309859154929577,"Fibroblasts","other"
"1699","FGF2","SDC2",0.00862068965517241,"SMCs",0.309859154929577,"Fibroblasts","growth factor"
"14449","F8","LDLR",0.0172413793103448,"SMCs",0.154929577464789,"Fibroblasts","other"
"22749","LAMA3","SDC2",0.00862068965517241,"SMCs",0.309859154929577,"Fibroblasts","other"
"38945","WNT2","LRP6",0.154929577464789,"Fibroblasts",0.0172413793103448,"SMCs","other"
"156102","CD40LG","ITGB2",0.00919540229885057,"NK cells",0.29042904290429,"T cells","checkpoint"
"251111","CXCL10","SDC4",0.151633986928105,"VECs",0.0176017601760176,"T cells","cytokine"
"334410","BMP2","BMPR1A",0.0591549295774648,"Fibroblasts",0.0450704225352113,"Fibroblasts","other"
"34979","SPON2","ITGB2",0.0946094609460946,"T cells",0.028169014084507,"Fibroblasts","other"
"36716","TNFSF10","TNFRSF10B",0.12112676056338,"Fibroblasts",0.022002200220022,"T cells","other"
"9821","COL4A6","CD47",0.00862068965517241,"SMCs",0.309130913091309,"T cells","other"
"38271","VTN","CD47",0.00862068965517241,"SMCs",0.309130913091309,"T cells","other"
"19932","HSP90B1","TLR1",0.386206896551724,"NK cells",0.00689655172413793,"NK cells","other"
"19982","HSP90B1","TLR4",0.386206896551724,"NK cells",0.00689655172413793,"NK cells","other"
"4692","C3","C5AR2",1.15774647887324,"Fibroblasts",0.00229885057471264,"NK cells","other"
"35972","THBS1","SCARB1",1.1551724137931,"SMCs",0.00229885057471264,"NK cells","other"
"2146","HBEGF","CD9",0.0344827586206897,"SMCs",0.077007700770077,"T cells","growth factor"
"3996","VEGFA","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","growth factor"
"171100","ADAM12","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"9946","COL4A6","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"15196","FGG","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"20771","ICAM4","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"31221","RELN","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"35146","SPP1","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"36705","TNFSF10","TNFRSF10B",0.077007700770077,"T cells",0.0344827586206897,"SMCs","other"
"38421","VTN","ITGB1",0.00862068965517241,"SMCs",0.308030803080308,"T cells","other"
"17288","GNAI2","CXCR3",0.677124183006536,"VECs",0.00392156862745098,"VECs","other"
"17413","GNAI2","FPR1",0.677124183006536,"VECs",0.00392156862745098,"VECs","other"
"20434","ICAM1","ITGB2",0.0942528735632184,"NK cells",0.028169014084507,"Fibroblasts","other"
"11664","DKK2","LRP6",0.134640522875817,"VECs",0.0197183098591549,"Fibroblasts","other"
"86111","CCL20","CCR6",0.0169934640522876,"VECs",0.156215621562156,"T cells","cytokine"
"13839","EFNB2","RHBDL2",0.313725490196078,"VECs",0.00845070422535211,"Fibroblasts","other"
"24","CTGF","ERBB4",0.939655172413793,"SMCs",0.0028169014084507,"Fibroblasts","growth factor"
"174","CTGF","NTRK1",0.939655172413793,"SMCs",0.0028169014084507,"Fibroblasts","growth factor"
"15732","FN1","ITGB7",0.0229885057471264,"NK cells",0.114942528735632,"NK cells","other"
"41941","BMP7","ENG",0.00845070422535211,"Fibroblasts",0.312676056338028,"Fibroblasts","other"
"12764","EFNA1","EPHA2",0.312418300653595,"VECs",0.00845070422535211,"Fibroblasts","other"
"2808","PDGFC","FLT1",0.00459770114942529,"NK cells",0.573856209150327,"VECs","growth factor"
"3977","VEGFA","ITGB1",0.0077007700770077,"T cells",0.342528735632184,"NK cells","growth factor"
"2522","NGF","KIDINS220",0.0603448275862069,"SMCs",0.0436781609195402,"NK cells","growth factor"
"20322","ICAM1","IL2RA",0.163793103448276,"SMCs",0.0160919540229885,"NK cells","other"
"25547","MDK","SDC4",0.163793103448276,"SMCs",0.0160919540229885,"NK cells","other"
"26069","MMP9","EPHB2",0.233802816901408,"Fibroblasts",0.0112676056338028,"Fibroblasts","other"
"3566","TGFB1","TGFBR3",0.0704225352112676,"Fibroblasts",0.0374037403740374,"T cells","growth factor"
"35801","THBS1","ITGA4",0.0187018701870187,"T cells",0.140814081408141,"T cells","other"
"30643","PTGS2","ALOX5",0.183098591549296,"Fibroblasts",0.0143790849673203,"VECs","other"
"38037","VCAN","SELL",0.0326797385620915,"VECs",0.0804597701149425,"NK cells","other"
"1092","FGF1","CD44",0.00563380281690141,"Fibroblasts",0.466666666666667,"NK cells","growth factor"
"29168","PLAU","ITGA3",0.0394366197183099,"Fibroblasts",0.0666666666666667,"VECs","other"
"2392","IGF1","IGF1R",0.571830985915493,"Fibroblasts",0.00459770114942529,"NK cells","growth factor"
"7234","CD14","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"9109","COL3A1","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"10209","COL6A1","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"14659","FBLN1","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"23184","LAMB1","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"35134","SPP1","ITGB1",0.00459770114942529,"NK cells",0.571830985915493,"Fibroblasts","other"
"3511","TGFB1","TGFBR1",0.149019607843137,"VECs",0.0176017601760176,"T cells","growth factor"
"4045","VEGFA","NRP1",0.0507042253521127,"Fibroblasts",0.0517241379310345,"SMCs","growth factor"
"4070","VEGFA","NRP2",0.0507042253521127,"Fibroblasts",0.0517241379310345,"SMCs","growth factor"
"28149","NUCB2","ERAP1",0.103448275862069,"SMCs",0.0253521126760563,"Fibroblasts","other"
"7220","CD14","ITGA4",0.152112676056338,"Fibroblasts",0.0172413793103448,"SMCs","other"
"24149","LIN7C","ABCA1",0.0344827586206897,"SMCs",0.076056338028169,"Fibroblasts","other"
"21454","INHBA","TGFBR3",0.0099009900990099,"T cells",0.264788732394366,"Fibroblasts","other"
"14444","F8","LDLR",0.0169014084507042,"Fibroblasts",0.154929577464789,"Fibroblasts","other"
"22744","LAMA3","SDC2",0.00845070422535211,"Fibroblasts",0.309859154929577,"Fibroblasts","other"
"16096","GAS6","AXL",0.793103448275862,"SMCs",0.0033003300330033,"T cells","other"
"86010","ADM","RAMP2",0.101149425287356,"NK cells",0.0258620689655172,"SMCs","other"
"26335","NCAM1","CACNA1C",0.0252873563218391,"NK cells",0.103448275862069,"SMCs","other"
"244711","CX3CL1","CX3CR1",0.0344827586206897,"SMCs",0.0758620689655172,"NK cells","cytokine"
"998","FGF18","FGFR1",0.0172413793103448,"SMCs",0.151633986928105,"VECs","growth factor"
"9312","COL4A1","ITGB8",0.568627450980392,"VECs",0.00459770114942529,"NK cells","other"
"26588","NID1","ITGA3",0.0392156862745098,"VECs",0.0666666666666667,"VECs","other"
"34223","SFTPD","TLR4",0.0344827586206897,"SMCs",0.0758169934640523,"VECs","other"
"35837","THBS1","ITGA6",0.113725490196078,"VECs",0.0229885057471264,"NK cells","other"
"9666","COL4A5","CD47",0.00845070422535211,"Fibroblasts",0.309130913091309,"T cells","other"
"6406","CALM2","PDE1B",1.18620689655172,"NK cells",0.0022002200220022,"T cells","other"
"6706","CALM3","KCNQ1",0.296551724137931,"NK cells",0.0088008800880088,"T cells","other"
"17117","GNAI2","C5AR1",0.0873239436619718,"Fibroblasts",0.0298850574712644,"NK cells","other"
"11755","DLL1","NOTCH3",0.0055005500550055,"T cells",0.474137931034483,"SMCs","other"
"35380","TFPI","SDC4",0.0121012101210121,"T cells",0.21551724137931,"SMCs","other"
"173911","CCL4","CCR1",0.13202614379085,"VECs",0.0197183098591549,"Fibroblasts","cytokine"
"30598","PTDSS1","JMJD6",0.0258620689655172,"SMCs",0.100653594771242,"VECs","other"
"9791","COL4A5","ITGB1",0.00845070422535211,"Fibroblasts",0.308030803080308,"T cells","other"
"22966","LAMA5","ITGB1",0.00845070422535211,"Fibroblasts",0.308030803080308,"T cells","other"
"23766","LAMC2","ITGB1",0.00845070422535211,"Fibroblasts",0.308030803080308,"T cells","other"
"29791","PODXL2","SELL",0.0225352112676056,"Fibroblasts",0.115511551155116,"T cells","other"
"34175","SFTPA2","CD93",0.0603448275862069,"SMCs",0.0431034482758621,"SMCs","other"
"9199","COL4A1","CD93",0.922413793103448,"SMCs",0.0028169014084507,"Fibroblasts","other"
"13563","EFNB1","ERBB2",0.124183006535948,"VECs",0.0209150326797386,"VECs","other"
"19953","HSP90B1","TLR2",0.283828382838284,"T cells",0.00915032679738562,"VECs","other"
